run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
55,1,0,0,X,0.0,
55,1,19,1,"(X[S][|, 1:4.668, r:1], RX[N, s:-0.374, 0:1])",5.37230787227296e-05,"(X[|, 1:4.668,r:1], RX[N, s:-0.374, 0:1])"
55,1,51,2,"Q(XRX[|, 1:3.823,r:0.978], RX[N, s:-0.374, 0:1])",0.00014759103816878457,"Q(XRX[|, 1:3.823,r:1], RX[N, s:-0.374, 0:1])"
55,1,77,3,"M(QMXX[|, 1:3.823, r:0.978], RqX[N, s:-0.374, 0:1,in:0.8])",0.0001779786990610295,"M(QMXX[|, 1:3.823, r:0.978], RqX[N, s:-0.374, 0:1])"
