run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
37,1,0,0,X,0.0,
37,1,13,1,"LX[N,s:-0.141,0:0.996]CX[|,-1:8.69]",8.439175019082454e-05,"LX[N,s:-0.141,0:0.996]CX[|,-1:10.596]"
37,1,30,2,"LX[N,s:-0.141,0:0.996]CMLX[|,-1:9.454]",9.12677011591603e-05,"LX[N,s:-0.141,0:0.996]CMLX[|,-1:8.894]"
37,1,50,3,"LX[T][N, s:-0.141, 0:0.99]CMLX[|, -1:9.454]",9.554412544291345e-05,"LX[N,s:-0.141,0:0.99]CMLX[|,-1:9.454]"
