run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
56,1,0,0,X,0.0,
56,1,12,1,"cLX[|,1:-0.947][*][*]X",1.951074332934708e-06,"cLX[|,1:-0.652][*][*]X"
56,1,27,2,"mXrcLX[|,1:0.259][*][*]X",0.0003498574257727129,"mXrcLX[|,1:-0.946][*][*]X"
56,1,46,3,"(mX[*], rcLX[|, 1:-0.96][*][*]X)",0.0022544837447602602,"(mX, rcLX[|, 1:-0.96][*][*]X)"
