run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
4,1,0,0,X,0.0,
4,1,25,1,"fm(clX[*][|, -1:1.044, r:1][Gpart], rFX)",3.893879444956586e-05,"fm(clX[*][|, -1:1.935, r:1][Gpart], rFX)"
4,1,52,2,"Lfm(cCX[*][|, -1:2.508, r:1][Gpart]X, rFX)",0.0003040102587632838,"Lfm(cCX[*][|, -1:1.935, r:1][Gpart]X, rFX)"
4,1,78,3,"Lfm(cCfX[*][|, -1:3.275, r:1][Gpart]LX, rFX)",0.00032002094054004864,"Lfm(cCfX[*][|, -1:1.935, r:1][Gpart]LX, rFX)"
